Taxa,Year,Location,Plant_height,Plant height collected in 2015 was new data in present study
PR1314_3363,2015,Hays,155.333333333333,
PR1314_3387,2015,Hays,132,
PR1314_3391,2015,Hays,120.666666666667,
PR1314_3393,2015,Hays,164.666666666667,
PR1314_3394,2015,Hays,128,
PR1314_3396,2015,Hays,200.666666666667,
PR1314_3399,2015,Hays,128.666666666667,
PR1314_3414,2015,Hays,84.6666666666667,
PR1314_3421,2015,Hays,141.333333333333,
PR1314_3483,2015,Hays,116.666666666667,
PR1314_3492,2015,Hays,165.333333333333,
PR1314_3493,2015,Hays,89.3333333333333,
PR1314_3494,2015,Hays,104.666666666667,
PR1314_1005,2015,Hays,87.3333333333333,
PR1314_1011,2015,Hays,82,
PR1314_1012,2015,Hays,154,
PR1314_1016,2015,Hays,131.333333333333,
PR1314_1017,2015,Hays,132.666666666667,
PR1314_1019,2015,Hays,196,
PR1314_1020,2015,Hays,185.333333333333,
PR1314_1021,2015,Hays,221.333333333333,
PR1314_1022,2015,Hays,97.3333333333333,
PR1314_1023,2015,Hays,111.333333333333,
PR1314_1024,2015,Hays,94.6666666666667,
PR1314_1025,2015,Hays,174.666666666667,
PR1314_1027,2015,Hays,96,
PR1314_1031,2015,Hays,112.666666666667,
PR1314_1032,2015,Hays,212.666666666667,
PR1314_1033,2015,Hays,224.666666666667,
PR1314_1040,2015,Hays,160.666666666667,
PR1314_1041,2015,Hays,132.666666666667,
PR1314_1043,2015,Hays,94.6666666666667,
PR1314_1045,2015,Hays,140.666666666667,
PR1314_1047,2015,Hays,149.333333333333,
PR1314_1048,2015,Hays,156.666666666667,
PR1314_1050,2015,Hays,154.666666666667,
PR1314_1051,2015,Hays,132.666666666667,
PR1314_1052,2015,Hays,150.666666666667,
PR1314_1053,2015,Hays,195.333333333333,
PR1314_1055,2015,Hays,94.6666666666667,
PR1314_1057,2015,Hays,134,
PR1314_1059,2015,Hays,234.666666666667,
PR1314_1060,2015,Hays,199.333333333333,
PR1314_1061,2015,Hays,111.333333333333,
PR1314_1062,2015,Hays,128,
PR1314_1063,2015,Hays,157.333333333333,
PR1314_1064,2015,Hays,70,
PR1314_1065,2015,Hays,168,
PR1314_1069,2015,Hays,150.666666666667,
PR1314_1070,2015,Hays,124.666666666667,
PR1314_1079,2015,Hays,78,
PR1314_1081,2015,Hays,93.3333333333333,
PR1314_1082,2015,Hays,152.666666666667,
PR1314_1085,2015,Hays,88,
PR1314_1089,2015,Hays,184,
PR1314_1090,2015,Hays,176,
PR1314_1091,2015,Hays,46.6666666666667,
PR1314_1092,2015,Hays,197.333333333333,
PR1314_1093,2015,Hays,260.666666666667,
PR1314_1094,2015,Hays,170.666666666667,
PR1314_1095,2015,Hays,189.333333333333,
PR1314_1097,2015,Hays,105.333333333333,
PR1314_1102,2015,Hays,262.666666666667,
PR1314_1104,2015,Hays,211.333333333333,
PR1314_1107,2015,Hays,246,
PR1314_1108,2015,Hays,190.666666666667,
PR1314_1109,2015,Hays,138,
PR1314_1109,2015,Hays,163.333333333333,
PR1314_1109,2015,Hays,110.666666666667,
PR1314_1109,2015,Hays,132,
PR1314_1109,2015,Hays,71.3333333333333,
PR1314_1109,2015,Hays,102,
PR1314_1111,2015,Hays,166.666666666667,
PR1314_1112,2015,Hays,139.333333333333,
PR1314_1113,2015,Hays,194.666666666667,
PR1314_1115,2015,Hays,244.666666666667,
PR1314_1116,2015,Hays,198.666666666667,
PR1314_1119,2015,Hays,176.666666666667,
PR1314_1120,2015,Hays,99.3333333333333,
PR1314_1121,2015,Hays,161.333333333333,
PR1314_1123,2015,Hays,120.666666666667,
PR1314_1124,2015,Hays,195.333333333333,
PR1314_1126,2015,Hays,182,
PR1314_1127,2015,Hays,95.3333333333333,
PR1314_1129,2015,Hays,265.333333333333,
PR1314_1132,2015,Hays,156.666666666667,
PR1314_1134,2015,Hays,172,
PR1314_1136,2015,Hays,198.666666666667,
PR1314_1137,2015,Hays,38,
PR1314_1138,2015,Hays,108.666666666667,
PR1314_1139,2015,Hays,108,
PR1314_1141,2015,Hays,194,
PR1314_1143,2015,Hays,210,
PR1314_1145,2015,Hays,128,
PR1314_1147,2015,Hays,58.6666666666667,
PR1314_1150,2015,Hays,140.666666666667,
PR1314_1151,2015,Hays,212.666666666667,
PR1314_1152,2015,Hays,102,
PR1314_1155,2015,Hays,163.333333333333,
PR1314_1156,2015,Hays,120.666666666667,
PR1314_1162,2015,Hays,140.666666666667,
PR1314_1165,2015,Hays,183.333333333333,
PR1314_1166,2015,Hays,211.333333333333,
PR1314_1167,2015,Hays,229.333333333333,
PR1314_1170,2015,Hays,238,
PR1314_1171,2015,Hays,263.333333333333,
PR1314_1172,2015,Hays,190,
PR1314_1175,2015,Hays,172.666666666667,
PR1314_1251,2015,Hays,135.333333333333,
PR1314_1252,2015,Hays,110.666666666667,
PR1314_1253,2015,Hays,188.666666666667,
PR1314_1254,2015,Hays,118.666666666667,
PR1314_1255,2015,Hays,182,
PR1314_1256,2015,Hays,194,
PR1314_1257,2015,Hays,138,
PR1314_1260,2015,Hays,186.666666666667,
PR1314_1262,2015,Hays,208,
PR1314_1263,2015,Hays,201.333333333333,
PR1314_1264,2015,Hays,170.666666666667,
PR1314_1265,2015,Hays,210,
PR1314_1266,2015,Hays,125.333333333333,
PR1314_1267,2015,Hays,172,
PR1314_1268,2015,Hays,175.333333333333,
PR1314_1269,2015,Hays,180,
PR1314_1270,2015,Hays,167.333333333333,
PR1314_1272,2015,Hays,182.666666666667,
PR1314_1273,2015,Hays,180,
PR1314_1274,2015,Hays,154.666666666667,
PR1314_1275,2015,Hays,100.666666666667,
PR1314_1278,2015,Hays,175.333333333333,
PR1314_1279,2015,Hays,158.666666666667,
PR1314_1280,2015,Hays,142,
PR1314_1281,2015,Hays,214.666666666667,
PR1314_1282,2015,Hays,172,
PR1314_1283,2015,Hays,168,
PR1314_1284,2015,Hays,203.333333333333,
PR1314_1285,2015,Hays,186,
PR1314_1287,2015,Hays,128,
PR1314_1290,2015,Hays,204,
PR1314_1291,2015,Hays,151.333333333333,
PR1314_1292,2015,Hays,129.333333333333,
PR1314_1293,2015,Hays,208.666666666667,
PR1314_1294,2015,Hays,216.666666666667,
PR1314_1295,2015,Hays,162,
PR1314_1297,2015,Hays,184,
PR1314_1298,2015,Hays,226.666666666667,
PR1314_1299,2015,Hays,226.666666666667,
PR1314_1300,2015,Hays,195.333333333333,
PR1314_1301,2015,Hays,100,
PR1314_1302,2015,Hays,210,
PR1314_1303,2015,Hays,177.333333333333,
PR1314_1304,2015,Hays,123.333333333333,
PR1314_1305,2015,Hays,160,
PR1314_1307,2015,Hays,187.333333333333,
PR1314_1308,2015,Hays,152.666666666667,
PR1314_1309,2015,Hays,142,
PR1314_1311,2015,Hays,72,
PR1314_1316,2015,Hays,153.333333333333,
PR1314_1317,2015,Hays,136.666666666667,
PR1314_1318,2015,Hays,48.6666666666667,
PR1314_1319,2015,Hays,136.666666666667,
PR1314_1320,2015,Hays,162.666666666667,
PR1314_1321,2015,Hays,170.666666666667,
PR1314_1322,2015,Hays,160,
PR1314_1324,2015,Hays,186,
PR1314_1325,2015,Hays,176.666666666667,
PR1314_1326,2015,Hays,210,
PR1314_1327,2015,Hays,200,
PR1314_1330,2015,Hays,184.666666666667,
PR1314_1331,2015,Hays,164.666666666667,
PR1314_1332,2015,Hays,190,
PR1314_1333,2015,Hays,189.333333333333,
PR1314_1335,2015,Hays,194.666666666667,
PR1314_1336,2015,Hays,168,
PR1314_1338,2015,Hays,203.333333333333,
PR1314_1340,2015,Hays,182.666666666667,
PR1314_1341,2015,Hays,220.666666666667,
PR1314_1343,2015,Hays,37.3333333333333,
PR1314_1344,2015,Hays,88,
PR1314_1346,2015,Hays,228,
PR1314_1347,2015,Hays,182,
PR1314_1349,2015,Hays,144,
PR1314_1350,2015,Hays,206.666666666667,
PR1314_1351,2015,Hays,147.333333333333,
PR1314_1352,2015,Hays,222,
PR1314_1353,2015,Hays,192,
PR1314_1356,2015,Hays,174,
PR1314_1357,2015,Hays,172,
PR1314_1358,2015,Hays,197.333333333333,
PR1314_1360,2015,Hays,198.666666666667,
PR1314_1361,2015,Hays,138.666666666667,
PR1314_1362,2015,Hays,186,
PR1314_1363,2015,Hays,50.6666666666667,
PR1314_1364,2015,Hays,140.666666666667,
PR1314_1365,2015,Hays,173.333333333333,
PR1314_1367,2015,Hays,54,
PR1314_1368,2015,Hays,146,
PR1314_1369,2015,Hays,134,
PR1314_1372,2015,Hays,38.6666666666667,
PR1314_1373,2015,Hays,158.666666666667,
PR1314_1375,2015,Hays,164.666666666667,
PR1314_1376,2015,Hays,217.333333333333,
PR1314_1377,2015,Hays,119.333333333333,
PR1314_1378,2015,Hays,108.666666666667,
PR1314_1380,2015,Hays,142.666666666667,
PR1314_1381,2015,Hays,200,
PR1314_1382,2015,Hays,110,
PR1314_1383,2015,Hays,204,
PR1314_1384,2015,Hays,93.3333333333333,
PR1314_1385,2015,Hays,201.333333333333,
PR1314_1386,2015,Hays,178.666666666667,
PR1314_1387,2015,Hays,192,
PR1314_1390,2015,Hays,158.666666666667,
PR1314_1391,2015,Hays,184.666666666667,
PR1314_1392,2015,Hays,216.666666666667,
PR1314_1393,2015,Hays,150,
PR1314_1394,2015,Hays,196.666666666667,
PR1314_1395,2015,Hays,111.333333333333,
PR1314_1396,2015,Hays,141.333333333333,
PR1314_1397,2015,Hays,162,
PR1314_1400,2015,Hays,190.666666666667,
PR1314_1402,2015,Hays,202,
PR1314_1403,2015,Hays,184,
PR1314_1404,2015,Hays,204.666666666667,
PR1314_1405,2015,Hays,200,
PR1314_1406,2015,Hays,178,
PR1314_1407,2015,Hays,116.666666666667,
PR1314_1408,2015,Hays,210.666666666667,
PR1314_1409,2015,Hays,125.333333333333,
PR1314_1410,2015,Hays,185.333333333333,
PR1314_1411,2015,Hays,215.333333333333,
PR1314_1412,2015,Hays,155.333333333333,
PR1314_1415,2015,Hays,149.333333333333,
PR1314_1416,2015,Hays,203.333333333333,
PR1314_1417,2015,Hays,153.333333333333,
PR1314_1420,2015,Hays,109.333333333333,
PR1314_1421,2015,Hays,224,
PR1314_1425,2015,Hays,136,
PR1314_1501,2015,Hays,162.666666666667,
PR1314_1502,2015,Hays,170,
PR1314_1504,2015,Hays,144,
PR1314_1506,2015,Hays,140,
PR1314_1507,2015,Hays,128.666666666667,
PR1314_1509,2015,Hays,144,
PR1314_1510,2015,Hays,178,
PR1314_1513,2015,Hays,114.666666666667,
PR1314_1514,2015,Hays,154.666666666667,
PR1314_1515,2015,Hays,102.666666666667,
PR1314_1516,2015,Hays,133.333333333333,
PR1314_1517,2015,Hays,90.6666666666667,
PR1314_1523,2015,Hays,129.333333333333,
PR1314_1524,2015,Hays,159.333333333333,
PR1314_1525,2015,Hays,149.333333333333,
PR1314_1527,2015,Hays,207.333333333333,
PR1314_1528,2015,Hays,118.666666666667,
PR1314_1530,2015,Hays,129.333333333333,
PR1314_1531,2015,Hays,152.666666666667,
PR1314_1532,2015,Hays,107.333333333333,
PR1314_1533,2015,Hays,162.666666666667,
PR1314_1534,2015,Hays,162.666666666667,
PR1314_1535,2015,Hays,90.6666666666667,
PR1314_1540,2015,Hays,191.333333333333,
PR1314_1541,2015,Hays,119.333333333333,
PR1314_1542,2015,Hays,157.333333333333,
PR1314_1543,2015,Hays,156.666666666667,
PR1314_1544,2015,Hays,74.6666666666667,
PR1314_1545,2015,Hays,152.666666666667,
PR1314_1546,2015,Hays,126,
PR1314_1548,2015,Hays,156.666666666667,
PR1314_1549,2015,Hays,120.666666666667,
PR1314_1550,2015,Hays,142.666666666667,
PR1314_1551,2015,Hays,177.333333333333,
PR1314_1553,2015,Hays,176.666666666667,
PR1314_1554,2015,Hays,174,
PR1314_1558,2015,Hays,168,
PR1314_1559,2015,Hays,152,
PR1314_1561,2015,Hays,168.666666666667,
PR1314_1562,2015,Hays,150.666666666667,
PR1314_1565,2015,Hays,118,
PR1314_1567,2015,Hays,163.333333333333,
PR1314_1568,2015,Hays,134,
PR1314_1569,2015,Hays,183.333333333333,
PR1314_1570,2015,Hays,174,
PR1314_1571,2015,Hays,112.666666666667,
PR1314_1572,2015,Hays,51.3333333333333,
PR1314_1573,2015,Hays,185.333333333333,
PR1314_1574,2015,Hays,96.6666666666667,
PR1314_1575,2015,Hays,104,
PR1314_1576,2015,Hays,201.333333333333,
PR1314_1579,2015,Hays,156,
PR1314_1580,2015,Hays,192.666666666667,
PR1314_1581,2015,Hays,190,
PR1314_1582,2015,Hays,130,
PR1314_1583,2015,Hays,77.3333333333333,
PR1314_1584,2015,Hays,130,
PR1314_1586,2015,Hays,128,
PR1314_1587,2015,Hays,92,
PR1314_1588,2015,Hays,70.6666666666667,
PR1314_1589,2015,Hays,118.666666666667,
PR1314_1590,2015,Hays,161.333333333333,
PR1314_1591,2015,Hays,160.666666666667,
PR1314_1592,2015,Hays,125.333333333333,
PR1314_1593,2015,Hays,84.6666666666667,
PR1314_1595,2015,Hays,166,
PR1314_1596,2015,Hays,158.666666666667,
PR1314_1598,2015,Hays,158,
PR1314_1599,2015,Hays,153.333333333333,
PR1314_1600,2015,Hays,166.666666666667,
PR1314_1601,2015,Hays,128,
PR1314_1603,2015,Hays,155.333333333333,
PR1314_1606,2015,Hays,196.666666666667,
PR1314_1608,2015,Hays,161.333333333333,
PR1314_1609,2015,Hays,38.6666666666667,
PR1314_1610,2015,Hays,116.666666666667,
PR1314_1614,2015,Hays,108.666666666667,
PR1314_1616,2015,Hays,132.666666666667,
PR1314_1617,2015,Hays,146,
PR1314_1618,2015,Hays,185.333333333333,
PR1314_1619,2015,Hays,156.666666666667,
PR1314_1621,2015,Hays,172,
PR1314_1623,2015,Hays,167.333333333333,
PR1314_1625,2015,Hays,160,
PR1314_1626,2015,Hays,160.666666666667,
PR1314_1628,2015,Hays,156.666666666667,
PR1314_1629,2015,Hays,130.666666666667,
PR1314_1630,2015,Hays,130.666666666667,
PR1314_1633,2015,Hays,156.666666666667,
PR1314_1635,2015,Hays,36.6666666666667,
PR1314_1636,2015,Hays,105.333333333333,
PR1314_1637,2015,Hays,134,
PR1314_1639,2015,Hays,138.666666666667,
PR1314_1640,2015,Hays,138,
PR1314_1642,2015,Hays,142.666666666667,
PR1314_1643,2015,Hays,153.333333333333,
PR1314_1644,2015,Hays,88,
PR1314_1645,2015,Hays,132.666666666667,
PR1314_1646,2015,Hays,96.6666666666667,
PR1314_1647,2015,Hays,84,
PR1314_1648,2015,Hays,96,
PR1314_1649,2015,Hays,143.333333333333,
PR1314_1650,2015,Hays,149.333333333333,
PR1314_1651,2015,Hays,138.666666666667,
PR1314_1652,2015,Hays,114,
PR1314_1653,2015,Hays,127.333333333333,
PR1314_1654,2015,Hays,123.333333333333,
PR1314_1656,2015,Hays,114.666666666667,
PR1314_1657,2015,Hays,140,
PR1314_1658,2015,Hays,134,
PR1314_1659,2015,Hays,162.666666666667,
PR1314_1660,2015,Hays,158.666666666667,
PR1314_1662,2015,Hays,166.666666666667,
PR1314_1663,2015,Hays,132,
PR1314_1664,2015,Hays,122.666666666667,
PR1314_1665,2015,Hays,192.666666666667,
PR1314_1667,2015,Hays,142,
PR1314_1668,2015,Hays,52.6666666666667,
PR1314_1669,2015,Hays,95.3333333333333,
PR1314_1670,2015,Hays,44.6666666666667,
PR1314_1671,2015,Hays,148,
PR1314_1672,2015,Hays,132,
PR1314_1673,2015,Hays,140,
PR1314_1674,2015,Hays,164,
PR1314_1752,2015,Hays,88,
PR1314_1753,2015,Hays,124.666666666667,
PR1314_1754,2015,Hays,134,
PR1314_1755,2015,Hays,160.666666666667,
PR1314_1756,2015,Hays,107.333333333333,
PR1314_1757,2015,Hays,130.666666666667,
PR1314_1758,2015,Hays,173.333333333333,
PR1314_1759,2015,Hays,136,
PR1314_1761,2015,Hays,166.666666666667,
PR1314_1762,2015,Hays,224,
PR1314_1763,2015,Hays,43.3333333333333,
PR1314_1764,2015,Hays,114.666666666667,
PR1314_1765,2015,Hays,66,
PR1314_1768,2015,Hays,116,
PR1314_1770,2015,Hays,114.666666666667,
PR1314_1771,2015,Hays,185.333333333333,
PR1314_1772,2015,Hays,42,
PR1314_1773,2015,Hays,141.333333333333,
PR1314_1774,2015,Hays,132,
PR1314_1775,2015,Hays,79.3333333333333,
PR1314_1776,2015,Hays,142,
PR1314_1777,2015,Hays,140,
PR1314_1778,2015,Hays,40.6666666666667,
PR1314_1779,2015,Hays,113.333333333333,
PR1314_1781,2015,Hays,96.6666666666667,
PR1314_1783,2015,Hays,119.333333333333,
PR1314_1784,2015,Hays,66,
PR1314_1785,2015,Hays,147.333333333333,
PR1314_1786,2015,Hays,138,
PR1314_1787,2015,Hays,186,
PR1314_1788,2015,Hays,74.6666666666667,
PR1314_1789,2015,Hays,117.333333333333,
PR1314_1792,2015,Hays,120.666666666667,
PR1314_1793,2015,Hays,168,
PR1314_1794,2015,Hays,128.666666666667,
PR1314_1795,2015,Hays,105.333333333333,
PR1314_1796,2015,Hays,141.333333333333,
PR1314_1797,2015,Hays,102.666666666667,
PR1314_1798,2015,Hays,113.333333333333,
PR1314_1799,2015,Hays,100,
PR1314_1800,2015,Hays,26.6666666666667,
PR1314_1801,2015,Hays,42.6666666666667,
PR1314_1802,2015,Hays,162.666666666667,
PR1314_1805,2015,Hays,86.6666666666667,
PR1314_1806,2015,Hays,156,
PR1314_1807,2015,Hays,113.333333333333,
PR1314_1808,2015,Hays,165.333333333333,
PR1314_1809,2015,Hays,98,
PR1314_1810,2015,Hays,156,
PR1314_1811,2015,Hays,142,
PR1314_1812,2015,Hays,95.3333333333333,
PR1314_1813,2015,Hays,120,
PR1314_1814,2015,Hays,143.333333333333,
PR1314_1815,2015,Hays,98.6666666666667,
PR1314_1817,2015,Hays,160.666666666667,
PR1314_1818,2015,Hays,143.333333333333,
PR1314_1819,2015,Hays,152,
PR1314_1820,2015,Hays,118.666666666667,
PR1314_1821,2015,Hays,111.333333333333,
PR1314_1823,2015,Hays,114,
PR1314_1826,2015,Hays,54.6666666666667,
PR1314_1828,2015,Hays,91.3333333333333,
PR1314_1829,2015,Hays,109.333333333333,
PR1314_1830,2015,Hays,103.333333333333,
PR1314_1832,2015,Hays,126,
PR1314_1833,2015,Hays,145.333333333333,
PR1314_1834,2015,Hays,119.333333333333,
PR1314_1835,2015,Hays,139.333333333333,
PR1314_1836,2015,Hays,106,
PR1314_1837,2015,Hays,102,
PR1314_1838,2015,Hays,102.666666666667,
PR1314_1839,2015,Hays,199.333333333333,
PR1314_1840,2015,Hays,98,
PR1314_1842,2015,Hays,152,
PR1314_1843,2015,Hays,101.333333333333,
PR1314_1844,2015,Hays,126.666666666667,
PR1314_1846,2015,Hays,82,
PR1314_1847,2015,Hays,133.333333333333,
PR1314_1848,2015,Hays,130,
PR1314_1849,2015,Hays,100.666666666667,
PR1314_1850,2015,Hays,72.6666666666667,
PR1314_1851,2015,Hays,63.3333333333333,
PR1314_1852,2015,Hays,153.333333333333,
PR1314_1853,2015,Hays,104.666666666667,
PR1314_1855,2015,Hays,89.3333333333333,
PR1314_1856,2015,Hays,44,
PR1314_1857,2015,Hays,152,
PR1314_1858,2015,Hays,156,
PR1314_1859,2015,Hays,116,
PR1314_1860,2015,Hays,121.333333333333,
PR1314_1861,2015,Hays,97.3333333333333,
PR1314_1862,2015,Hays,95.3333333333333,
PR1314_1866,2015,Hays,116,
PR1314_1867,2015,Hays,166,
PR1314_1868,2015,Hays,222,
PR1314_1869,2015,Hays,115.333333333333,
PR1314_1870,2015,Hays,200.666666666667,
PR1314_1871,2015,Hays,116,
PR1314_1873,2015,Hays,113.333333333333,
PR1314_1875,2015,Hays,177.333333333333,
PR1314_1876,2015,Hays,180,
PR1314_1877,2015,Hays,138.666666666667,
PR1314_1878,2015,Hays,108,
PR1314_1879,2015,Hays,133.333333333333,
PR1314_1880,2015,Hays,111.333333333333,
PR1314_1881,2015,Hays,150.666666666667,
PR1314_1882,2015,Hays,121.333333333333,
PR1314_1883,2015,Hays,161.333333333333,
PR1314_1884,2015,Hays,118.666666666667,
PR1314_1885,2015,Hays,129.333333333333,
PR1314_1886,2015,Hays,156,
PR1314_1887,2015,Hays,122,
PR1314_1888,2015,Hays,121.333333333333,
PR1314_1890,2015,Hays,101.333333333333,
PR1314_1891,2015,Hays,128.666666666667,
PR1314_1892,2015,Hays,108,
PR1314_1893,2015,Hays,118,
PR1314_1894,2015,Hays,92.6666666666667,
PR1314_1895,2015,Hays,110.666666666667,
PR1314_1898,2015,Hays,130,
PR1314_1899,2015,Hays,133.333333333333,
PR1314_1900,2015,Hays,146.666666666667,
PR1314_1901,2015,Hays,122,
PR1314_1902,2015,Hays,80.6666666666667,
PR1314_1903,2015,Hays,76.6666666666667,
PR1314_1904,2015,Hays,155.333333333333,
PR1314_1905,2015,Hays,80,
PR1314_1906,2015,Hays,128,
PR1314_1907,2015,Hays,151.333333333333,
PR1314_1908,2015,Hays,98.6666666666667,
PR1314_1909,2015,Hays,155.333333333333,
PR1314_1911,2015,Hays,139.333333333333,
PR1314_1912,2015,Hays,111.333333333333,
PR1314_1913,2015,Hays,107.333333333333,
PR1314_1915,2015,Hays,102,
PR1314_1917,2015,Hays,96,
PR1314_1918,2015,Hays,140.666666666667,
PR1314_1919,2015,Hays,51.3333333333333,
PR1314_1920,2015,Hays,113.333333333333,
PR1314_1921,2015,Hays,160,
PR1314_1923,2015,Hays,120,
PR1314_1924,2015,Hays,90,
PR1314_1925,2015,Hays,123.333333333333,
PR1314_2002,2015,Hays,166.666666666667,
PR1314_2003,2015,Hays,140,
PR1314_2004,2015,Hays,134.666666666667,
PR1314_2005,2015,Hays,160.666666666667,
PR1314_2006,2015,Hays,130,
PR1314_2007,2015,Hays,102.666666666667,
PR1314_2008,2015,Hays,190.666666666667,
PR1314_2009,2015,Hays,119.333333333333,
PR1314_2010,2015,Hays,228,
PR1314_2011,2015,Hays,211.333333333333,
PR1314_2012,2015,Hays,161.333333333333,
PR1314_2013,2015,Hays,160.666666666667,
PR1314_2014,2015,Hays,142,
PR1314_2015,2015,Hays,204,
PR1314_2016,2015,Hays,158.666666666667,
PR1314_2018,2015,Hays,182,
PR1314_2019,2015,Hays,147.333333333333,
PR1314_2020,2015,Hays,204,
PR1314_2021,2015,Hays,106.666666666667,
PR1314_2025,2015,Hays,210,
PR1314_2026,2015,Hays,134,
PR1314_2027,2015,Hays,121.333333333333,
PR1314_2028,2015,Hays,164.666666666667,
PR1314_2029,2015,Hays,67.3333333333333,
PR1314_2030,2015,Hays,164.666666666667,
PR1314_2031,2015,Hays,126.666666666667,
PR1314_2032,2015,Hays,154,
PR1314_2034,2015,Hays,185.333333333333,
PR1314_2036,2015,Hays,144,
PR1314_2037,2015,Hays,184,
PR1314_2038,2015,Hays,157.333333333333,
PR1314_2039,2015,Hays,188,
PR1314_2040,2015,Hays,180,
PR1314_2041,2015,Hays,205.333333333333,
PR1314_2042,2015,Hays,194.666666666667,
PR1314_2043,2015,Hays,126.666666666667,
PR1314_2044,2015,Hays,222.666666666667,
PR1314_2045,2015,Hays,206.666666666667,
PR1314_2046,2015,Hays,198.666666666667,
PR1314_2047,2015,Hays,210.666666666667,
PR1314_2048,2015,Hays,132.666666666667,
PR1314_2049,2015,Hays,157.333333333333,
PR1314_2050,2015,Hays,174,
PR1314_2051,2015,Hays,125.333333333333,
PR1314_2052,2015,Hays,194.666666666667,
PR1314_2053,2015,Hays,116,
PR1314_2054,2015,Hays,123.333333333333,
PR1314_2055,2015,Hays,149.333333333333,
PR1314_2056,2015,Hays,155.333333333333,
PR1314_2057,2015,Hays,180.666666666667,
PR1314_2058,2015,Hays,146.666666666667,
PR1314_2059,2015,Hays,111.333333333333,
PR1314_2060,2015,Hays,98,
PR1314_2062,2015,Hays,203.333333333333,
PR1314_2063,2015,Hays,120,
PR1314_2065,2015,Hays,228.666666666667,
PR1314_2068,2015,Hays,142,
