Plot_ID	Pedigree	LIB	Family
PR1314_3296	Tx430/Segeolane K	PR1314_3296:2647	Segeolane_RIL
PR1314_3297	Tx430/Segeolane K	PR1314_3297:MERGE	Segeolane_RIL
PR1314_3298	Tx430/Segeolane K	PR1314_3298:MERGE	Segeolane_RIL
PR1314_3299	Tx430/Segeolane K	PR1314_3299:MERGE	Segeolane_RIL
PR1314_3300	Tx430/Segeolane K	PR1314_3300:MERGE	Segeolane_RIL
PR1314_3301	Tx430/Segeolane K	PR1314_3301:2652	Segeolane_RIL
PR1314_3302	Tx430/Segeolane K	PR1314_3302:2653	Segeolane_RIL
PR1314_3303	Tx430/Segeolane K	PR1314_3303:2654	Segeolane_RIL
PR1314_3304	Tx430/Segeolane K	PR1314_3304:MERGE	Segeolane_RIL
PR1314_3305	Tx430/Segeolane K	PR1314_3305:2656	Segeolane_RIL
PR1314_3306	Tx430/Segeolane K	PR1314_3306:2657	Segeolane_RIL
PR1314_3307	Tx430/Segeolane K	PR1314_3307:2658	Segeolane_RIL
PR1314_3308	Tx430/Segeolane K	PR1314_3308:2659	Segeolane_RIL
PR1314_3309	Tx430/Segeolane K	PR1314_3309:2660	Segeolane_RIL
PR1314_3310	Tx430/Segeolane K	PR1314_3310:MERGE	Segeolane_RIL
PR1314_3311	Tx430/Segeolane K	PR1314_3311:2662	Segeolane_RIL
PR1314_3312	Tx430/Segeolane K	PR1314_3312:MERGE	Segeolane_RIL
PR1314_3313	Tx430/Segeolane K	PR1314_3313:2664	Segeolane_RIL
PR1314_3314	Tx430/Segeolane K	PR1314_3314:2665	Segeolane_RIL
PR1314_3315	Tx430/Segeolane K	PR1314_3315:2666	Segeolane_RIL
PR1314_3316	Tx430/Segeolane K	PR1314_3316:2667	Segeolane_RIL
PR1314_3317	Tx430/Segeolane K	PR1314_3317:2668	Segeolane_RIL
PR1314_3318	Tx430/Segeolane K	PR1314_3318:2669	Segeolane_RIL
PR1314_3319	Tx430/Segeolane K	PR1314_3319:2670	Segeolane_RIL
PR1314_3320	Tx430/Segeolane K	PR1314_3320:2671	Segeolane_RIL
PR1314_3321	Tx430/Segeolane K	PR1314_3321:2672	Segeolane_RIL
PR1314_3322	Tx430/Segeolane K	PR1314_3322:2673	Segeolane_RIL
PR1314_3323	Tx430/Segeolane K	PR1314_3323:2674	Segeolane_RIL
PR1314_3324	Tx430/Segeolane K	PR1314_3324:2675	Segeolane_RIL
PR1314_3325	Tx430/Segeolane K	PR1314_3325:2676	Segeolane_RIL
PR1314_3326	Tx430/Segeolane K	PR1314_3326:2677	Segeolane_RIL
PR1314_3327	Tx430/Segeolane K	PR1314_3327:MERGE	Segeolane_RIL
PR1314_3328	Tx430/Segeolane K	PR1314_3328:2679	Segeolane_RIL
PR1314_3329	Tx430/Segeolane K	PR1314_3329:2680	Segeolane_RIL
PR1314_3330	Tx430/Segeolane K	PR1314_3330:2681	Segeolane_RIL
PR1314_3331	Tx430/Segeolane K	PR1314_3331:2682	Segeolane_RIL
PR1314_3332	Tx430/Segeolane K	PR1314_3332:2683	Segeolane_RIL
PR1314_3333	Tx430/Segeolane K	PR1314_3333:2684	Segeolane_RIL
PR1314_3334	Tx430/Segeolane K	PR1314_3334:2685	Segeolane_RIL
PR1314_3335	Tx430/Segeolane K	PR1314_3335:2686	Segeolane_RIL
PR1314_3336	Tx430/Segeolane K	PR1314_3336:2687	Segeolane_RIL
PR1314_3337	Tx430/Segeolane K	PR1314_3337:MERGE	Segeolane_RIL
PR1314_3338	Tx430/Segeolane K	PR1314_3338:2690	Segeolane_RIL
PR1314_3339	Tx430/Segeolane K	PR1314_3339:2691	Segeolane_RIL
PR1314_3340	Tx430/Segeolane K	PR1314_3340:MERGE	Segeolane_RIL
PR1314_3341	Tx430/Segeolane K	PR1314_3341:2693	Segeolane_RIL
PR1314_3342	Tx430/Segeolane K	PR1314_3342:2694	Segeolane_RIL
PR1314_3343	Tx430/Segeolane K	PR1314_3343:2695	Segeolane_RIL
PR1314_3344	Tx430/Segeolane K	PR1314_3344:MERGE	Segeolane_RIL
PR1314_3345	Tx430/Segeolane K	PR1314_3345:MERGE	Segeolane_RIL
PR1314_3346	Tx430/Segeolane K	PR1314_3346:MERGE	Segeolane_RIL
PR1314_3347	Tx430/Segeolane K	PR1314_3347:2699	Segeolane_RIL
PR1314_3348	Tx430/Segeolane K	PR1314_3348:2700	Segeolane_RIL
PR1314_3349	Tx430/Segeolane K	PR1314_3349:MERGE	Segeolane_RIL
PR1314_3350	Tx430/Segeolane K	PR1314_3350:MERGE	Segeolane_RIL
PR1314_3351	Tx430/Segeolane K	PR1314_3351:2703	Segeolane_RIL
PR1314_3352	Tx430/Segeolane K	PR1314_3352:2704	Segeolane_RIL
PR1314_3353	Tx430/Segeolane K	PR1314_3353:MERGE	Segeolane_RIL
PR1314_3354	Tx430/Segeolane K	PR1314_3354:2706	Segeolane_RIL
PR1314_3355	Tx430/Segeolane K	PR1314_3355:2707	Segeolane_RIL
PR1314_3356	Tx430/Segeolane K	PR1314_3356:2708	Segeolane_RIL
PR1314_3357	Tx430/Segeolane K	PR1314_3357:2709	Segeolane_RIL
PR1314_3358	Tx430/Segeolane K	PR1314_3358:MERGE	Segeolane_RIL
PR1314_3359	Tx430/Segeolane K	PR1314_3359:2711	Segeolane_RIL
PR1314_3360	Tx430/Segeolane K	PR1314_3360:2712	Segeolane_RIL
PR1314_3361	Tx430/Segeolane K	PR1314_3361:2713	Segeolane_RIL
PR1314_3362	Tx430/Segeolane K	PR1314_3362:MERGE	Segeolane_RIL
PR1314_3363	Tx430/Segeolane K	PR1314_3363:2715	Segeolane_RIL
PR1314_3364	Tx430/Segeolane K	PR1314_3364:2716	Segeolane_RIL
PR1314_3365	Tx430/Segeolane K	PR1314_3365:2717	Segeolane_RIL
PR1314_3366	Tx430/Segeolane K	PR1314_3366:2718	Segeolane_RIL
PR1314_3367	Tx430/Segeolane K	PR1314_3367:2719	Segeolane_RIL
PR1314_3368	Tx430/Segeolane K	PR1314_3368:2720	Segeolane_RIL
PR1314_3369	Tx430/Segeolane K	PR1314_3369:2721	Segeolane_RIL
PR1314_3370	Tx430/Segeolane K	PR1314_3370:2722	Segeolane_RIL
PR1314_3371	Tx430/Segeolane K	PR1314_3371:2723	Segeolane_RIL
PR1314_3372	Tx430/Segeolane K	PR1314_3372:2724	Segeolane_RIL
PR1314_3373	Tx430/Segeolane K	PR1314_3373:2725	Segeolane_RIL
PR1314_3374	Tx430/Segeolane K	PR1314_3374:2726	Segeolane_RIL
PR1314_3375	Tx430/Segeolane K	PR1314_3375:2727	Segeolane_RIL
PR1314_3376	Tx430/Segeolane K	PR1314_3376:2728	Segeolane_RIL
PR1314_3377	Tx430/Segeolane K	PR1314_3377:2729	Segeolane_RIL
PR1314_3378	Tx430/Segeolane K	PR1314_3378:2730	Segeolane_RIL
PR1314_3379	Tx430/Segeolane K	PR1314_3379:2731	Segeolane_RIL
PR1314_3380	Tx430/Segeolane K	PR1314_3380:2732	Segeolane_RIL
PR1314_3381	Tx430/Segeolane K	PR1314_3381:2733	Segeolane_RIL
PR1314_3382	Tx430/Segeolane K	PR1314_3382:2734	Segeolane_RIL
PR1314_3383	Tx430/Segeolane K	PR1314_3383:2735	Segeolane_RIL
PR1314_3384	Tx430/Segeolane K	PR1314_3384:2736	Segeolane_RIL
PR1314_3385	Tx430/Segeolane K	PR1314_3385:2737	Segeolane_RIL
PR1314_3386	Tx430/Segeolane K	PR1314_3386:MERGE	Segeolane_RIL
PR1314_3387	Tx430/Segeolane K	PR1314_3387:2739	Segeolane_RIL
PR1314_3388	Tx430/Segeolane K	PR1314_3388:2740	Segeolane_RIL
PR1314_3389	Tx430/Segeolane K	PR1314_3389:MERGE	Segeolane_RIL
PR1314_3390	Tx430/Segeolane K	PR1314_3390:2742	Segeolane_RIL
PR1314_3391	Tx430/Segeolane K	PR1314_3391:2743	Segeolane_RIL
PR1314_3392	Tx430/Segeolane K	PR1314_3392:2744	Segeolane_RIL
PR1314_3393	Tx430/Segeolane K	PR1314_3393:2745	Segeolane_RIL
PR1314_3394	Tx430/Segeolane K	PR1314_3394:2746	Segeolane_RIL
PR1314_3396	Tx430/Segeolane K	PR1314_3396:2747	Segeolane_RIL
PR1314_3397	Tx430/Segeolane K	PR1314_3397:2748	Segeolane_RIL
PR1314_3398	Tx430/Segeolane K	PR1314_3398:2749	Segeolane_RIL
PR1314_3399	Tx430/Segeolane K	PR1314_3399:2750	Segeolane_RIL
PR1314_3400	Tx430/Segeolane K	PR1314_3400:MERGE	Segeolane_RIL
PR1314_3401	Tx430/Segeolane K	PR1314_3401:2752	Segeolane_RIL
PR1314_3402	Tx430/Segeolane K	PR1314_3402:2753	Segeolane_RIL
PR1314_3404	Tx430/Segeolane K	PR1314_3404:2754	Segeolane_RIL
PR1314_3405	Tx430/Segeolane K	PR1314_3405:2755	Segeolane_RIL
PR1314_3406	Tx430/Segeolane K	PR1314_3406:2756	Segeolane_RIL
PR1314_3407	Tx430/Segeolane K	PR1314_3407:MERGE	Segeolane_RIL
PR1314_3408	Tx430/Segeolane K	PR1314_3408:2758	Segeolane_RIL
PR1314_3409	Tx430/Segeolane K	PR1314_3409:2759	Segeolane_RIL
PR1314_3410	Tx430/Segeolane K	PR1314_3410:2760	Segeolane_RIL
PR1314_3411	Tx430/Segeolane K	PR1314_3411:2761	Segeolane_RIL
PR1314_3412	Tx430/Segeolane K	PR1314_3412:2762	Segeolane_RIL
PR1314_3413	Tx430/Segeolane K	PR1314_3413:MERGE	Segeolane_RIL
PR1314_3414	Tx430/Segeolane K	PR1314_3414:2764	Segeolane_RIL
PR1314_3415	Tx430/Segeolane K	PR1314_3415:2765	Segeolane_RIL
PR1314_3416	Tx430/Segeolane K	PR1314_3416:2766	Segeolane_RIL
PR1314_3417	Tx430/Segeolane K	PR1314_3417:2767	Segeolane_RIL
PR1314_3418	Tx430/Segeolane K	PR1314_3418:2768	Segeolane_RIL
PR1314_3419	Tx430/Segeolane K	PR1314_3419:2769	Segeolane_RIL
PR1314_3420	Tx430/Segeolane K	PR1314_3420:2770	Segeolane_RIL
PR1314_3421	Tx430/Segeolane K	PR1314_3421:2771	Segeolane_RIL
PR1314_3422	Tx430/Segeolane K	PR1314_3422:2772	Segeolane_RIL
PR1314_3423	Tx430/Segeolane K	PR1314_3423:2773	Segeolane_RIL
PR1314_3424	Tx430/Segeolane K	PR1314_3424:2774	Segeolane_RIL
PR1314_3425	Tx430/Segeolane K	PR1314_3425:2775	Segeolane_RIL
PR1314_3426	Tx430/Segeolane K	PR1314_3426:2776	Segeolane_RIL
PR1314_3427	Tx430/Segeolane K	PR1314_3427:MERGE	Segeolane_RIL
PR1314_3428	Tx430/Segeolane K	PR1314_3428:2778	Segeolane_RIL
PR1314_3429	Tx430/Segeolane K	PR1314_3429:MERGE	Segeolane_RIL
PR1314_3430	Tx430/Segeolane K	PR1314_3430:MERGE	Segeolane_RIL
PR1314_3431	Tx430/Segeolane K	PR1314_3431:MERGE	Segeolane_RIL
PR1314_3432	Tx430/Segeolane K	PR1314_3432:2782	Segeolane_RIL
PR1314_3433	Tx430/Segeolane K	PR1314_3433:2783	Segeolane_RIL
PR1314_3434	Tx430/Segeolane K	PR1314_3434:MERGE	Segeolane_RIL
PR1314_3435	Tx430/Segeolane K	PR1314_3435:2786	Segeolane_RIL
PR1314_3436	Tx430/Segeolane K	PR1314_3436:MERGE	Segeolane_RIL
PR1314_3437	Tx430/Segeolane K	PR1314_3437:MERGE	Segeolane_RIL
PR1314_3438	Tx430/Segeolane K	PR1314_3438:MERGE	Segeolane_RIL
PR1314_3439	Tx430/Segeolane K	PR1314_3439:2790	Segeolane_RIL
PR1314_3440	Tx430/Segeolane K	PR1314_3440:2791	Segeolane_RIL
PR1314_3441	Tx430/Segeolane K	PR1314_3441:MERGE	Segeolane_RIL
PR1314_3444	Tx430/Segeolane K	PR1314_3444:2794	Segeolane_RIL
PR1314_3445	Tx430/Segeolane K	PR1314_3445:2795	Segeolane_RIL
PR1314_3446	Tx430/Segeolane K	PR1314_3446:MERGE	Segeolane_RIL
PR1314_3447	Tx430/Segeolane K	PR1314_3447:MERGE	Segeolane_RIL
PR1314_3448	Tx430/Segeolane K	PR1314_3448:MERGE	Segeolane_RIL
PR1314_3449	Tx430/Segeolane K	PR1314_3449:2799	Segeolane_RIL
PR1314_3450	Tx430/Segeolane K	PR1314_3450:MERGE	Segeolane_RIL
PR1314_3451	Tx430/Segeolane K	PR1314_3451:2801	Segeolane_RIL
PR1314_3452	Tx430/Segeolane K	PR1314_3452:2802	Segeolane_RIL
PR1314_3453	Tx430/Segeolane K	PR1314_3453:2803	Segeolane_RIL
PR1314_3454	Tx430/Segeolane K	PR1314_3454:2804	Segeolane_RIL
PR1314_3455	Tx430/Segeolane K	PR1314_3455:2805	Segeolane_RIL
PR1314_3456	Tx430/Segeolane K	PR1314_3456:MERGE	Segeolane_RIL
PR1314_3457	Tx430/Segeolane K	PR1314_3457:2807	Segeolane_RIL
PR1314_3458	Tx430/Segeolane K	PR1314_3458:MERGE	Segeolane_RIL
PR1314_3459	Tx430/Segeolane K	PR1314_3459:2809	Segeolane_RIL
PR1314_3460	Tx430/Segeolane K	PR1314_3460:2810	Segeolane_RIL
PR1314_3461	Tx430/Segeolane K	PR1314_3461:MERGE	Segeolane_RIL
PR1314_3462	Tx430/Segeolane K	PR1314_3462:2812	Segeolane_RIL
PR1314_3463	Tx430/Segeolane K	PR1314_3463:2813	Segeolane_RIL
PR1314_3464	Tx430/Segeolane K	PR1314_3464:2814	Segeolane_RIL
PR1314_3465	Tx430/Segeolane K	PR1314_3465:MERGE	Segeolane_RIL
PR1314_3466	Tx430/Segeolane K	PR1314_3466:MERGE	Segeolane_RIL
PR1314_3467	Tx430/Segeolane K	PR1314_3467:MERGE	Segeolane_RIL
PR1314_3468	Tx430/Segeolane K	PR1314_3468:MERGE	Segeolane_RIL
PR1314_3469	Tx430/Segeolane K	PR1314_3469:2819	Segeolane_RIL
PR1314_3470	Tx430/Segeolane K	PR1314_3470:2820	Segeolane_RIL
PR1314_3472	Tx430/Segeolane K	PR1314_3472:2821	Segeolane_RIL
PR1314_3473	Tx430/Segeolane K	PR1314_3473:2822	Segeolane_RIL
PR1314_3474	Tx430/Segeolane K	PR1314_3474:MERGE	Segeolane_RIL
PR1314_3475	Tx430/Segeolane K	PR1314_3475:2824	Segeolane_RIL
PR1314_3476	Tx430/Segeolane K	PR1314_3476:MERGE	Segeolane_RIL
PR1314_3477	Tx430/Segeolane K	PR1314_3477:MERGE	Segeolane_RIL
PR1314_3478	Tx430/Segeolane K	PR1314_3478:MERGE	Segeolane_RIL
PR1314_3479	Tx430/Segeolane K	PR1314_3479:2828	Segeolane_RIL
PR1314_3480	Tx430/Segeolane K	PR1314_3480:2829	Segeolane_RIL
PR1314_3481	Tx430/Segeolane K	PR1314_3481:2830	Segeolane_RIL
PR1314_3482	Tx430/Segeolane K	PR1314_3482:2831	Segeolane_RIL
PR1314_3483	Tx430/Segeolane K	PR1314_3483:2832	Segeolane_RIL
PR1314_3484	Tx430/Segeolane K	PR1314_3484:2833	Segeolane_RIL
PR1314_3485	Tx430/Segeolane K	PR1314_3485:2834	Segeolane_RIL
PR1314_3486	Tx430/Segeolane K	PR1314_3486:MERGE	Segeolane_RIL
PR1314_3487	Tx430/Segeolane K	PR1314_3487:MERGE	Segeolane_RIL
PR1314_3488	Tx430/Segeolane K	PR1314_3488:MERGE	Segeolane_RIL
PR1314_3489	Tx430/Segeolane K	PR1314_3489:MERGE	Segeolane_RIL
PR1314_3491	Tx430/Segeolane K	PR1314_3491:MERGE	Segeolane_RIL
PR1314_3492	Tx430/Segeolane K	PR1314_3492:MERGE	Segeolane_RIL
PR1314_3493	Tx430/Segeolane K	PR1314_3493:MERGE	Segeolane_RIL
PR1314_3494	Tx430/Segeolane K	PR1314_3494:2842	Segeolane_RIL
PR1314_3495	Tx430/Segeolane K	PR1314_3495:2843	Segeolane_RIL
PR1314_3496	Tx430/Segeolane K	PR1314_3496:2844	Segeolane_RIL
PR1314_3497	Tx430/Segeolane K	PR1314_3497:2845	Segeolane_RIL
PR1314_3498	Tx430/Segeolane K	PR1314_3498:MERGE	Segeolane_RIL
PR1314_3499	Tx430/Segeolane K	PR1314_3499:MERGE	Segeolane_RIL
PR1314_3500	Tx430/Segeolane K	PR1314_3500:MERGE	Segeolane_RIL
P898012:MERGE	P898012:MERGE	P898012:MERGE	P898012_P
RTx430:MERGE	RTx430:MERGE	RTx430:MERGE	RTx430_P
SC1103:MERGE	SC1103:MERGE	SC1103:MERGE	SC1103_P
SC1345:MERGE	SC1345:MERGE	SC1345:MERGE	SC1345_P
SC265:MERGE	SC265:MERGE	SC265:MERGE	SC265_P
SC283:MERGE	SC283:MERGE	SC283:MERGE	SC283_P
SC35-14E:MERGE	SC35-14E:MERGE	SC35-14E:MERGE	SC35-14E_P
SC971:MERGE	SC971:MERGE	SC971:MERGE	SC971_P
ajabsido:MERGE	ajabsido:MERGE	ajabsido:MERGE	ajabsido_P
macia:MERGE	macia:MERGE	macia:MERGE	macia_P
segaolane:MERGE	segaolane:MERGE	segaolane:MERGE	segaolane_P
